id,usr,lat,long,created_at
654066909093036032,84459391,10.12694444,-65.41805556,Tue Oct 13 22:51:17 +0000 2015
654066730029969408,35309274,-34.63567965,-58.36240053,Tue Oct 13 22:50:35 +0000 2015
654062795789434880,729804829,-34.55594276,-58.86550793,Tue Oct 13 22:34:57 +0000 2015
654061847855939584,115442280,-34.63863,-58.36354028,Tue Oct 13 22:31:11 +0000 2015
654061077861396480,479186954,-34.672865,-58.477455,Tue Oct 13 22:28:07 +0000 2015
654060424460140544,2209753623,-34.8831476,-54.9744951,Tue Oct 13 22:25:31 +0000 2015
654056913701892096,115442280,-34.63863,-58.36354028,Tue Oct 13 22:11:34 +0000 2015
654056796789833728,115442280,-34.63863,-58.36354028,Tue Oct 13 22:11:06 +0000 2015
654056067542990848,187655392,-34.62612378,-58.4570723,Tue Oct 13 22:08:12 +0000 2015
654052220648980481,115442280,-34.63863,-58.36354028,Tue Oct 13 21:52:55 +0000 2015
654051963261321216,2544365650,-34.672865,-58.477455,Tue Oct 13 21:51:54 +0000 2015
654051471646949377,115442280,-34.63863,-58.36354028,Tue Oct 13 21:49:57 +0000 2015
654049233620856834,1896906968,-34.6376625,-58.6402692,Tue Oct 13 21:41:03 +0000 2015
654049023721140225,2272355268,-34.6663556,-58.3466317,Tue Oct 13 21:40:13 +0000 2015
654045217285259264,411125619,-34.6333,-58.35,Tue Oct 13 21:25:06 +0000 2015
654044943682531328,115442280,-34.63863,-58.36354028,Tue Oct 13 21:24:00 +0000 2015
654044544443543553,115442280,-34.63863,-58.36354028,Tue Oct 13 21:22:25 +0000 2015
654036731205918724,3298251888,-34.6994052,-58.7446016,Tue Oct 13 20:51:22 +0000 2015
654034117542215680,1098664688,-34.61804751,-58.43656481,Tue Oct 13 20:40:59 +0000 2015
654021306908823552,2355695012,-34.67289878,-58.60103946,Tue Oct 13 19:50:05 +0000 2015
654019304913010688,193388475,-34.6333,-58.35,Tue Oct 13 19:42:08 +0000 2015
654016723000119296,3146368576,-38.3746583,-60.280691,Tue Oct 13 19:31:52 +0000 2015
654015568241106944,253196793,-35.8073858,-61.898384,Tue Oct 13 19:27:17 +0000 2015
